,year,tract,housing_units_total,housing_units_rental,housing_units_other,median_rent,population_total,population_poverty_below,population_poverty_above,population_race_white,population_race_black,population_race_latinx,population_race_asian,population_race_other
803,2012,17031222800,423.0,336.0,87.0,735,744.0,266.0,478.0,0.0,138.0,606.0,0.0,0.0
804,2010,17031222900,434.0,178.0,256.0,833,1585.0,521.0,1064.0,128.0,223.0,1201.0,33.0,0.0
805,2011,17031222900,434.0,178.0,256.0,833,1585.0,521.0,1064.0,128.0,223.0,1201.0,33.0,0.0
806,2012,17031222900,434.0,178.0,256.0,833,1585.0,521.0,1064.0,128.0,223.0,1201.0,33.0,0.0
807,2010,17031230100,721.0,474.0,247.0,914,1594.0,457.0,1137.0,276.0,364.0,946.0,8.0,0.0
808,2011,17031230100,721.0,474.0,247.0,914,1594.0,457.0,1137.0,276.0,364.0,946.0,8.0,0.0
809,2012,17031230100,721.0,474.0,247.0,914,1594.0,457.0,1137.0,276.0,364.0,946.0,8.0,0.0
810,2010,17031230200,709.0,382.0,327.0,952,1375.0,381.0,994.0,119.0,195.0,950.0,0.0,111.0
811,2011,17031230200,709.0,382.0,327.0,952,1375.0,381.0,994.0,119.0,195.0,950.0,0.0,111.0
812,2012,17031230200,709.0,382.0,327.0,952,1375.0,381.0,994.0,119.0,195.0,950.0,0.0,111.0
813,2010,17031230300,302.0,149.0,153.0,900,841.0,151.0,690.0,24.0,0.0,817.0,0.0,0.0
814,2011,17031230300,302.0,149.0,153.0,900,841.0,151.0,690.0,24.0,0.0,817.0,0.0,0.0
815,2012,17031230300,302.0,149.0,153.0,900,841.0,151.0,690.0,24.0,0.0,817.0,0.0,0.0
816,2010,17031230400,849.0,452.0,397.0,884,2618.0,639.0,1979.0,102.0,119.0,2370.0,0.0,27.0
817,2011,17031230400,849.0,452.0,397.0,884,2618.0,639.0,1979.0,102.0,119.0,2370.0,0.0,27.0
818,2012,17031230400,849.0,452.0,397.0,884,2618.0,639.0,1979.0,102.0,119.0,2370.0,0.0,27.0
819,2010,17031230500,1154.0,881.0,273.0,854,3483.0,1083.0,2400.0,233.0,386.0,2843.0,21.0,0.0
820,2011,17031230500,1154.0,881.0,273.0,854,3483.0,1083.0,2400.0,233.0,386.0,2843.0,21.0,0.0
821,2012,17031230500,1154.0,881.0,273.0,854,3483.0,1083.0,2400.0,233.0,386.0,2843.0,21.0,0.0
822,2010,17031230600,2302.0,1557.0,745.0,950,6938.0,1637.0,5301.0,26.0,1925.0,4858.0,88.0,41.0
823,2011,17031230600,2302.0,1557.0,745.0,950,6938.0,1637.0,5301.0,26.0,1925.0,4858.0,88.0,41.0
824,2012,17031230600,2302.0,1557.0,745.0,950,6938.0,1637.0,5301.0,26.0,1925.0,4858.0,88.0,41.0
825,2010,17031230700,2140.0,1155.0,985.0,911,6062.0,1485.0,4577.0,230.0,1021.0,4811.0,0.0,0.0
826,2011,17031230700,2140.0,1155.0,985.0,911,6062.0,1485.0,4577.0,230.0,1021.0,4811.0,0.0,0.0
827,2012,17031230700,2140.0,1155.0,985.0,911,6062.0,1485.0,4577.0,230.0,1021.0,4811.0,0.0,0.0
828,2010,17031230800,454.0,97.0,357.0,1063,1381.0,70.0,1311.0,26.0,0.0,1279.0,21.0,55.0
829,2011,17031230800,454.0,97.0,357.0,1063,1381.0,70.0,1311.0,26.0,0.0,1279.0,21.0,55.0
830,2012,17031230800,454.0,97.0,357.0,1063,1381.0,70.0,1311.0,26.0,0.0,1279.0,21.0,55.0
831,2010,17031230900,2181.0,1308.0,873.0,944,5416.0,1847.0,3569.0,807.0,996.0,3472.0,39.0,102.0
832,2011,17031230900,2181.0,1308.0,873.0,944,5416.0,1847.0,3569.0,807.0,996.0,3472.0,39.0,102.0
833,2012,17031230900,2181.0,1308.0,873.0,944,5416.0,1847.0,3569.0,807.0,996.0,3472.0,39.0,102.0
834,2010,17031231100,425.0,308.0,117.0,1063,1216.0,289.0,927.0,0.0,769.0,266.0,0.0,181.0
835,2011,17031231100,425.0,308.0,117.0,1063,1216.0,289.0,927.0,0.0,769.0,266.0,0.0,181.0
836,2012,17031231100,425.0,308.0,117.0,1063,1216.0,289.0,927.0,0.0,769.0,266.0,0.0,181.0
837,2010,17031231200,2419.0,1407.0,1012.0,930,6618.0,2660.0,3958.0,164.0,5287.0,1155.0,0.0,12.0
838,2011,17031231200,2419.0,1407.0,1012.0,930,6618.0,2660.0,3958.0,164.0,5287.0,1155.0,0.0,12.0
839,2012,17031231200,2419.0,1407.0,1012.0,930,6618.0,2660.0,3958.0,164.0,5287.0,1155.0,0.0,12.0
840,2010,17031231500,2572.0,1541.0,1031.0,819,5286.0,2173.0,3113.0,117.0,5034.0,123.0,0.0,12.0
841,2011,17031231500,2572.0,1541.0,1031.0,819,5286.0,2173.0,3113.0,117.0,5034.0,123.0,0.0,12.0
842,2012,17031231500,2572.0,1541.0,1031.0,819,5286.0,2173.0,3113.0,117.0,5034.0,123.0,0.0,12.0
843,2010,17031240200,917.0,439.0,478.0,966,1527.0,137.0,1390.0,1054.0,21.0,368.0,61.0,23.0
844,2011,17031240200,917.0,439.0,478.0,966,1527.0,137.0,1390.0,1054.0,21.0,368.0,61.0,23.0
845,2012,17031240200,917.0,439.0,478.0,966,1527.0,137.0,1390.0,1054.0,21.0,368.0,61.0,23.0
846,2010,17031240300,773.0,329.0,444.0,929,1424.0,74.0,1350.0,1126.0,0.0,201.0,48.0,49.0
847,2011,17031240300,773.0,329.0,444.0,929,1424.0,74.0,1350.0,1126.0,0.0,201.0,48.0,49.0
848,2012,17031240300,773.0,329.0,444.0,929,1424.0,74.0,1350.0,1126.0,0.0,201.0,48.0,49.0
849,2010,17031240500,1201.0,505.0,696.0,1592,2338.0,180.0,2158.0,1718.0,326.0,138.0,132.0,24.0
850,2011,17031240500,1201.0,505.0,696.0,1592,2338.0,180.0,2158.0,1718.0,326.0,138.0,132.0,24.0
851,2012,17031240500,1201.0,505.0,696.0,1592,2338.0,180.0,2158.0,1718.0,326.0,138.0,132.0,24.0
852,2010,17031240600,654.0,236.0,418.0,1244,1347.0,303.0,1044.0,618.0,48.0,634.0,47.0,0.0
853,2011,17031240600,654.0,236.0,418.0,1244,1347.0,303.0,1044.0,618.0,48.0,634.0,47.0,0.0
854,2012,17031240600,654.0,236.0,418.0,1244,1347.0,303.0,1044.0,618.0,48.0,634.0,47.0,0.0
855,2010,17031240700,634.0,330.0,304.0,831,1786.0,552.0,1234.0,325.0,66.0,1259.0,136.0,0.0
856,2011,17031240700,634.0,330.0,304.0,831,1786.0,552.0,1234.0,325.0,66.0,1259.0,136.0,0.0
857,2012,17031240700,634.0,330.0,304.0,831,1786.0,552.0,1234.0,325.0,66.0,1259.0,136.0,0.0
858,2010,17031240800,793.0,519.0,274.0,821,1880.0,391.0,1489.0,515.0,137.0,1107.0,56.0,65.0
859,2011,17031240800,793.0,519.0,274.0,821,1880.0,391.0,1489.0,515.0,137.0,1107.0,56.0,65.0
860,2012,17031240800,793.0,519.0,274.0,821,1880.0,391.0,1489.0,515.0,137.0,1107.0,56.0,65.0
861,2010,17031240900,581.0,332.0,249.0,935,1098.0,357.0,741.0,323.0,242.0,494.0,29.0,10.0
862,2011,17031240900,581.0,332.0,249.0,935,1098.0,357.0,741.0,323.0,242.0,494.0,29.0,10.0
863,2012,17031240900,581.0,332.0,249.0,935,1098.0,357.0,741.0,323.0,242.0,494.0,29.0,10.0
864,2010,17031241000,958.0,599.0,359.0,799,2423.0,1122.0,1301.0,354.0,919.0,1150.0,0.0,0.0
865,2011,17031241000,958.0,599.0,359.0,799,2423.0,1122.0,1301.0,354.0,919.0,1150.0,0.0,0.0
866,2012,17031241000,958.0,599.0,359.0,799,2423.0,1122.0,1301.0,354.0,919.0,1150.0,0.0,0.0
867,2010,17031241100,1818.0,1106.0,712.0,1032,3767.0,964.0,2803.0,1293.0,706.0,1718.0,50.0,0.0
868,2011,17031241100,1818.0,1106.0,712.0,1032,3767.0,964.0,2803.0,1293.0,706.0,1718.0,50.0,0.0
869,2012,17031241100,1818.0,1106.0,712.0,1032,3767.0,964.0,2803.0,1293.0,706.0,1718.0,50.0,0.0
870,2010,17031241200,896.0,535.0,361.0,1259,2002.0,352.0,1650.0,1201.0,157.0,524.0,116.0,4.0
871,2011,17031241200,896.0,535.0,361.0,1259,2002.0,352.0,1650.0,1201.0,157.0,524.0,116.0,4.0
872,2012,17031241200,896.0,535.0,361.0,1259,2002.0,352.0,1650.0,1201.0,157.0,524.0,116.0,4.0
873,2010,17031241300,864.0,463.0,401.0,1544,1987.0,356.0,1631.0,1288.0,431.0,183.0,69.0,16.0
874,2011,17031241300,864.0,463.0,401.0,1544,1987.0,356.0,1631.0,1288.0,431.0,183.0,69.0,16.0
875,2012,17031241300,864.0,463.0,401.0,1544,1987.0,356.0,1631.0,1288.0,431.0,183.0,69.0,16.0
876,2010,17031241400,2523.0,1425.0,1098.0,1141,4644.0,697.0,3947.0,3424.0,406.0,727.0,87.0,0.0
877,2011,17031241400,2523.0,1425.0,1098.0,1141,4644.0,697.0,3947.0,3424.0,406.0,727.0,87.0,0.0
878,2012,17031241400,2523.0,1425.0,1098.0,1141,4644.0,697.0,3947.0,3424.0,406.0,727.0,87.0,0.0
879,2010,17031241500,1540.0,751.0,789.0,1378,3075.0,510.0,2565.0,1991.0,91.0,689.0,94.0,210.0
880,2011,17031241500,1540.0,751.0,789.0,1378,3075.0,510.0,2565.0,1991.0,91.0,689.0,94.0,210.0
881,2012,17031241500,1540.0,751.0,789.0,1378,3075.0,510.0,2565.0,1991.0,91.0,689.0,94.0,210.0
882,2010,17031241600,1796.0,1227.0,569.0,1034,3729.0,664.0,3065.0,2354.0,151.0,903.0,230.0,91.0
883,2011,17031241600,1796.0,1227.0,569.0,1034,3729.0,664.0,3065.0,2354.0,151.0,903.0,230.0,91.0
884,2012,17031241600,1796.0,1227.0,569.0,1034,3729.0,664.0,3065.0,2354.0,151.0,903.0,230.0,91.0
885,2010,17031242000,2424.0,1712.0,712.0,860,4557.0,1021.0,3536.0,2021.0,742.0,1652.0,40.0,102.0
886,2011,17031242000,2424.0,1712.0,712.0,860,4557.0,1021.0,3536.0,2021.0,742.0,1652.0,40.0,102.0
887,2012,17031242000,2424.0,1712.0,712.0,860,4557.0,1021.0,3536.0,2021.0,742.0,1652.0,40.0,102.0
888,2010,17031242100,1867.0,841.0,1026.0,1136,3448.0,431.0,3017.0,2377.0,134.0,751.0,97.0,89.0
889,2011,17031242100,1867.0,841.0,1026.0,1136,3448.0,431.0,3017.0,2377.0,134.0,751.0,97.0,89.0
890,2012,17031242100,1867.0,841.0,1026.0,1136,3448.0,431.0,3017.0,2377.0,134.0,751.0,97.0,89.0
891,2010,17031242200,2014.0,1083.0,931.0,1220,3892.0,510.0,3382.0,2885.0,149.0,613.0,193.0,52.0
892,2011,17031242200,2014.0,1083.0,931.0,1220,3892.0,510.0,3382.0,2885.0,149.0,613.0,193.0,52.0
893,2012,17031242200,2014.0,1083.0,931.0,1220,3892.0,510.0,3382.0,2885.0,149.0,613.0,193.0,52.0
894,2010,17031242300,1866.0,1094.0,772.0,1095,3604.0,393.0,3211.0,2874.0,45.0,581.0,69.0,35.0
895,2011,17031242300,1866.0,1094.0,772.0,1095,3604.0,393.0,3211.0,2874.0,45.0,581.0,69.0,35.0
896,2012,17031242300,1866.0,1094.0,772.0,1095,3604.0,393.0,3211.0,2874.0,45.0,581.0,69.0,35.0
897,2010,17031242400,1614.0,1099.0,515.0,989,2772.0,175.0,2597.0,2280.0,84.0,346.0,30.0,32.0
898,2011,17031242400,1614.0,1099.0,515.0,989,2772.0,175.0,2597.0,2280.0,84.0,346.0,30.0,32.0
899,2012,17031242400,1614.0,1099.0,515.0,989,2772.0,175.0,2597.0,2280.0,84.0,346.0,30.0,32.0
900,2010,17031242500,1634.0,1075.0,559.0,1061,3913.0,892.0,3021.0,1814.0,201.0,1701.0,197.0,0.0
901,2011,17031242500,1634.0,1075.0,559.0,1061,3913.0,892.0,3021.0,1814.0,201.0,1701.0,197.0,0.0
902,2012,17031242500,1634.0,1075.0,559.0,1061,3913.0,892.0,3021.0,1814.0,201.0,1701.0,197.0,0.0
903,2010,17031242600,2759.0,1514.0,1245.0,921,4659.0,1314.0,3345.0,2204.0,565.0,1879.0,11.0,0.0
904,2011,17031242600,2759.0,1514.0,1245.0,921,4659.0,1314.0,3345.0,2204.0,565.0,1879.0,11.0,0.0
905,2012,17031242600,2759.0,1514.0,1245.0,921,4659.0,1314.0,3345.0,2204.0,565.0,1879.0,11.0,0.0
906,2010,17031242700,823.0,623.0,200.0,906,2081.0,822.0,1259.0,270.0,486.0,1243.0,74.0,8.0
907,2011,17031242700,823.0,623.0,200.0,906,2081.0,822.0,1259.0,270.0,486.0,1243.0,74.0,8.0
908,2012,17031242700,823.0,623.0,200.0,906,2081.0,822.0,1259.0,270.0,486.0,1243.0,74.0,8.0
909,2010,17031242800,717.0,241.0,476.0,1132,1752.0,86.0,1666.0,1338.0,8.0,406.0,0.0,0.0
910,2011,17031242800,717.0,241.0,476.0,1132,1752.0,86.0,1666.0,1338.0,8.0,406.0,0.0,0.0
911,2012,17031242800,717.0,241.0,476.0,1132,1752.0,86.0,1666.0,1338.0,8.0,406.0,0.0,0.0
912,2010,17031242900,964.0,569.0,395.0,992,2209.0,517.0,1692.0,1244.0,53.0,822.0,79.0,11.0
913,2011,17031242900,964.0,569.0,395.0,992,2209.0,517.0,1692.0,1244.0,53.0,822.0,79.0,11.0
914,2012,17031242900,964.0,569.0,395.0,992,2209.0,517.0,1692.0,1244.0,53.0,822.0,79.0,11.0
915,2010,17031243000,1185.0,486.0,699.0,1179,2385.0,372.0,2013.0,1137.0,33.0,1139.0,66.0,10.0
916,2011,17031243000,1185.0,486.0,699.0,1179,2385.0,372.0,2013.0,1137.0,33.0,1139.0,66.0,10.0
917,2012,17031243000,1185.0,486.0,699.0,1179,2385.0,372.0,2013.0,1137.0,33.0,1139.0,66.0,10.0
918,2010,17031243100,994.0,472.0,522.0,1044,1954.0,162.0,1792.0,838.0,114.0,960.0,24.0,18.0
919,2011,17031243100,994.0,472.0,522.0,1044,1954.0,162.0,1792.0,838.0,114.0,960.0,24.0,18.0
920,2012,17031243100,994.0,472.0,522.0,1044,1954.0,162.0,1792.0,838.0,114.0,960.0,24.0,18.0
921,2010,17031243200,1048.0,516.0,532.0,983,1858.0,65.0,1793.0,1157.0,21.0,627.0,45.0,8.0
922,2011,17031243200,1048.0,516.0,532.0,983,1858.0,65.0,1793.0,1157.0,21.0,627.0,45.0,8.0
923,2012,17031243200,1048.0,516.0,532.0,983,1858.0,65.0,1793.0,1157.0,21.0,627.0,45.0,8.0
924,2010,17031243300,1313.0,805.0,508.0,1070,2051.0,273.0,1778.0,1308.0,39.0,517.0,100.0,87.0
925,2011,17031243300,1313.0,805.0,508.0,1070,2051.0,273.0,1778.0,1308.0,39.0,517.0,100.0,87.0
926,2012,17031243300,1313.0,805.0,508.0,1070,2051.0,273.0,1778.0,1308.0,39.0,517.0,100.0,87.0
927,2010,17031243400,1426.0,798.0,628.0,971,2556.0,217.0,2339.0,1496.0,106.0,772.0,122.0,60.0
928,2011,17031243400,1426.0,798.0,628.0,971,2556.0,217.0,2339.0,1496.0,106.0,772.0,122.0,60.0
929,2012,17031243400,1426.0,798.0,628.0,971,2556.0,217.0,2339.0,1496.0,106.0,772.0,122.0,60.0
930,2010,17031243500,1739.0,872.0,867.0,1223,3013.0,437.0,2576.0,2105.0,381.0,159.0,252.0,116.0
931,2011,17031243500,1739.0,872.0,867.0,1223,3013.0,437.0,2576.0,2105.0,381.0,159.0,252.0,116.0
932,2012,17031243500,1739.0,872.0,867.0,1223,3013.0,437.0,2576.0,2105.0,381.0,159.0,252.0,116.0
933,2010,17031250200,982.0,405.0,577.0,909,3068.0,288.0,2780.0,26.0,1738.0,1182.0,37.0,85.0
934,2011,17031250200,982.0,405.0,577.0,909,3068.0,288.0,2780.0,26.0,1738.0,1182.0,37.0,85.0
935,2012,17031250200,982.0,405.0,577.0,909,3068.0,288.0,2780.0,26.0,1738.0,1182.0,37.0,85.0
936,2010,17031250300,1775.0,903.0,872.0,943,3930.0,1030.0,2900.0,0.0,3360.0,557.0,13.0,0.0
937,2011,17031250300,1775.0,903.0,872.0,943,3930.0,1030.0,2900.0,0.0,3360.0,557.0,13.0,0.0
938,2012,17031250300,1775.0,903.0,872.0,943,3930.0,1030.0,2900.0,0.0,3360.0,557.0,13.0,0.0
939,2010,17031250400,2225.0,1132.0,1093.0,883,6580.0,862.0,5718.0,252.0,5265.0,1063.0,0.0,0.0
940,2011,17031250400,2225.0,1132.0,1093.0,883,6580.0,862.0,5718.0,252.0,5265.0,1063.0,0.0,0.0
941,2012,17031250400,2225.0,1132.0,1093.0,883,6580.0,862.0,5718.0,252.0,5265.0,1063.0,0.0,0.0
942,2010,17031250500,2897.0,497.0,2400.0,923,7307.0,555.0,6752.0,3190.0,2006.0,1874.0,40.0,197.0
943,2011,17031250500,2897.0,497.0,2400.0,923,7307.0,555.0,6752.0,3190.0,2006.0,1874.0,40.0,197.0
944,2012,17031250500,2897.0,497.0,2400.0,923,7307.0,555.0,6752.0,3190.0,2006.0,1874.0,40.0,197.0
945,2010,17031250600,1527.0,553.0,974.0,920,4921.0,1038.0,3883.0,119.0,4432.0,295.0,0.0,75.0
946,2011,17031250600,1527.0,553.0,974.0,920,4921.0,1038.0,3883.0,119.0,4432.0,295.0,0.0,75.0
947,2012,17031250600,1527.0,553.0,974.0,920,4921.0,1038.0,3883.0,119.0,4432.0,295.0,0.0,75.0
948,2010,17031250700,2420.0,1510.0,910.0,892,6138.0,1350.0,4788.0,0.0,6026.0,112.0,0.0,0.0
949,2011,17031250700,2420.0,1510.0,910.0,892,6138.0,1350.0,4788.0,0.0,6026.0,112.0,0.0,0.0
950,2012,17031250700,2420.0,1510.0,910.0,892,6138.0,1350.0,4788.0,0.0,6026.0,112.0,0.0,0.0
951,2010,17031250800,923.0,359.0,564.0,856,2310.0,483.0,1827.0,24.0,1960.0,317.0,0.0,9.0
952,2011,17031250800,923.0,359.0,564.0,856,2310.0,483.0,1827.0,24.0,1960.0,317.0,0.0,9.0
953,2012,17031250800,923.0,359.0,564.0,856,2310.0,483.0,1827.0,24.0,1960.0,317.0,0.0,9.0
954,2010,17031251000,455.0,258.0,197.0,828,1190.0,405.0,785.0,0.0,1122.0,68.0,0.0,0.0
955,2011,17031251000,455.0,258.0,197.0,828,1190.0,405.0,785.0,0.0,1122.0,68.0,0.0,0.0
956,2012,17031251000,455.0,258.0,197.0,828,1190.0,405.0,785.0,0.0,1122.0,68.0,0.0,0.0
957,2010,17031251100,1927.0,1122.0,805.0,914,4670.0,1111.0,3559.0,40.0,4222.0,253.0,0.0,155.0
958,2011,17031251100,1927.0,1122.0,805.0,914,4670.0,1111.0,3559.0,40.0,4222.0,253.0,0.0,155.0
959,2012,17031251100,1927.0,1122.0,805.0,914,4670.0,1111.0,3559.0,40.0,4222.0,253.0,0.0,155.0
960,2010,17031251200,1380.0,484.0,896.0,914,3739.0,879.0,2860.0,19.0,3331.0,232.0,0.0,157.0
961,2011,17031251200,1380.0,484.0,896.0,914,3739.0,879.0,2860.0,19.0,3331.0,232.0,0.0,157.0
962,2012,17031251200,1380.0,484.0,896.0,914,3739.0,879.0,2860.0,19.0,3331.0,232.0,0.0,157.0
963,2010,17031251300,2001.0,1131.0,870.0,933,5204.0,1150.0,4054.0,35.0,4897.0,263.0,0.0,9.0
964,2011,17031251300,2001.0,1131.0,870.0,933,5204.0,1150.0,4054.0,35.0,4897.0,263.0,0.0,9.0
965,2012,17031251300,2001.0,1131.0,870.0,933,5204.0,1150.0,4054.0,35.0,4897.0,263.0,0.0,9.0
966,2010,17031251400,1960.0,1309.0,651.0,766,4161.0,1215.0,2946.0,234.0,3702.0,186.0,30.0,9.0
967,2011,17031251400,1960.0,1309.0,651.0,766,4161.0,1215.0,2946.0,234.0,3702.0,186.0,30.0,9.0
968,2012,17031251400,1960.0,1309.0,651.0,766,4161.0,1215.0,2946.0,234.0,3702.0,186.0,30.0,9.0
969,2010,17031251500,1714.0,1045.0,669.0,835,4605.0,1455.0,3150.0,108.0,4477.0,20.0,0.0,0.0
970,2011,17031251500,1714.0,1045.0,669.0,835,4605.0,1455.0,3150.0,108.0,4477.0,20.0,0.0,0.0
971,2012,17031251500,1714.0,1045.0,669.0,835,4605.0,1455.0,3150.0,108.0,4477.0,20.0,0.0,0.0
972,2010,17031251600,1410.0,705.0,705.0,969,3329.0,1178.0,2151.0,0.0,3294.0,0.0,35.0,0.0
973,2011,17031251600,1410.0,705.0,705.0,969,3329.0,1178.0,2151.0,0.0,3294.0,0.0,35.0,0.0
974,2012,17031251600,1410.0,705.0,705.0,969,3329.0,1178.0,2151.0,0.0,3294.0,0.0,35.0,0.0
975,2010,17031251700,538.0,260.0,278.0,931,1454.0,632.0,822.0,10.0,1306.0,127.0,0.0,11.0
976,2011,17031251700,538.0,260.0,278.0,931,1454.0,632.0,822.0,10.0,1306.0,127.0,0.0,11.0
977,2012,17031251700,538.0,260.0,278.0,931,1454.0,632.0,822.0,10.0,1306.0,127.0,0.0,11.0
978,2010,17031251800,2215.0,1578.0,637.0,928,5618.0,1949.0,3669.0,25.0,5531.0,47.0,0.0,15.0
979,2011,17031251800,2215.0,1578.0,637.0,928,5618.0,1949.0,3669.0,25.0,5531.0,47.0,0.0,15.0
980,2012,17031251800,2215.0,1578.0,637.0,928,5618.0,1949.0,3669.0,25.0,5531.0,47.0,0.0,15.0
981,2010,17031251900,2498.0,1680.0,818.0,786,5369.0,2464.0,2905.0,84.0,5241.0,26.0,18.0,0.0
982,2011,17031251900,2498.0,1680.0,818.0,786,5369.0,2464.0,2905.0,84.0,5241.0,26.0,18.0,0.0
983,2012,17031251900,2498.0,1680.0,818.0,786,5369.0,2464.0,2905.0,84.0,5241.0,26.0,18.0,0.0
984,2010,17031252000,2651.0,2179.0,472.0,700,5361.0,1828.0,3533.0,54.0,5024.0,283.0,0.0,0.0
985,2011,17031252000,2651.0,2179.0,472.0,700,5361.0,1828.0,3533.0,54.0,5024.0,283.0,0.0,0.0
986,2012,17031252000,2651.0,2179.0,472.0,700,5361.0,1828.0,3533.0,54.0,5024.0,283.0,0.0,0.0
987,2010,17031252101,761.0,633.0,128.0,690,1573.0,444.0,1129.0,163.0,1376.0,34.0,0.0,0.0
988,2011,17031252101,761.0,633.0,128.0,690,1573.0,444.0,1129.0,163.0,1376.0,34.0,0.0,0.0
989,2012,17031252101,761.0,633.0,128.0,690,1573.0,444.0,1129.0,163.0,1376.0,34.0,0.0,0.0
990,2010,17031252102,2549.0,1507.0,1042.0,935,7241.0,2737.0,4504.0,0.0,7213.0,0.0,0.0,28.0
991,2011,17031252102,2549.0,1507.0,1042.0,935,7241.0,2737.0,4504.0,0.0,7213.0,0.0,0.0,28.0
992,2012,17031252102,2549.0,1507.0,1042.0,935,7241.0,2737.0,4504.0,0.0,7213.0,0.0,0.0,28.0
993,2010,17031252201,1061.0,624.0,437.0,871,2988.0,1383.0,1605.0,150.0,2821.0,9.0,8.0,0.0
994,2011,17031252201,1061.0,624.0,437.0,871,2988.0,1383.0,1605.0,150.0,2821.0,9.0,8.0,0.0
995,2012,17031252201,1061.0,624.0,437.0,871,2988.0,1383.0,1605.0,150.0,2821.0,9.0,8.0,0.0
996,2010,17031252202,1999.0,1294.0,705.0,863,4330.0,1412.0,2918.0,30.0,4288.0,12.0,0.0,0.0
997,2011,17031252202,1999.0,1294.0,705.0,863,4330.0,1412.0,2918.0,30.0,4288.0,12.0,0.0,0.0
998,2012,17031252202,1999.0,1294.0,705.0,863,4330.0,1412.0,2918.0,30.0,4288.0,12.0,0.0,0.0
999,2010,17031260100,935.0,655.0,280.0,395,1199.0,701.0,498.0,20.0,1147.0,32.0,0.0,0.0
1000,2011,17031260100,935.0,655.0,280.0,395,1199.0,701.0,498.0,20.0,1147.0,32.0,0.0,0.0
1001,2012,17031260100,935.0,655.0,280.0,395,1199.0,701.0,498.0,20.0,1147.0,32.0,0.0,0.0
1002,2010,17031260200,494.0,325.0,169.0,1109,1004.0,259.0,745.0,0.0,1004.0,0.0,0.0,0.0
1003,2011,17031260200,494.0,325.0,169.0,1109,1004.0,259.0,745.0,0.0,1004.0,0.0,0.0,0.0
1004,2012,17031260200,494.0,325.0,169.0,1109,1004.0,259.0,745.0,0.0,1004.0,0.0,0.0,0.0
1005,2010,17031260300,715.0,448.0,267.0,672,1790.0,831.0,959.0,0.0,1767.0,23.0,0.0,0.0
1006,2011,17031260300,715.0,448.0,267.0,672,1790.0,831.0,959.0,0.0,1767.0,23.0,0.0,0.0
1007,2012,17031260300,715.0,448.0,267.0,672,1790.0,831.0,959.0,0.0,1767.0,23.0,0.0,0.0
1008,2010,17031260400,582.0,275.0,307.0,727,1092.0,472.0,620.0,7.0,1076.0,0.0,0.0,9.0
1009,2011,17031260400,582.0,275.0,307.0,727,1092.0,472.0,620.0,7.0,1076.0,0.0,0.0,9.0
1010,2012,17031260400,582.0,275.0,307.0,727,1092.0,472.0,620.0,7.0,1076.0,0.0,0.0,9.0
1011,2010,17031260500,816.0,374.0,442.0,1084,1566.0,642.0,924.0,0.0,1566.0,0.0,0.0,0.0
1012,2011,17031260500,816.0,374.0,442.0,1084,1566.0,642.0,924.0,0.0,1566.0,0.0,0.0,0.0
1013,2012,17031260500,816.0,374.0,442.0,1084,1566.0,642.0,924.0,0.0,1566.0,0.0,0.0,0.0
1014,2010,17031260600,1107.0,599.0,508.0,1055,3083.0,1505.0,1578.0,100.0,2896.0,12.0,0.0,75.0
1015,2011,17031260600,1107.0,599.0,508.0,1055,3083.0,1505.0,1578.0,100.0,2896.0,12.0,0.0,75.0
1016,2012,17031260600,1107.0,599.0,508.0,1055,3083.0,1505.0,1578.0,100.0,2896.0,12.0,0.0,75.0
1017,2010,17031260700,857.0,565.0,292.0,1043,2251.0,801.0,1450.0,0.0,2251.0,0.0,0.0,0.0
1018,2011,17031260700,857.0,565.0,292.0,1043,2251.0,801.0,1450.0,0.0,2251.0,0.0,0.0,0.0
1019,2012,17031260700,857.0,565.0,292.0,1043,2251.0,801.0,1450.0,0.0,2251.0,0.0,0.0,0.0
1020,2010,17031260800,1068.0,650.0,418.0,968,2939.0,1170.0,1769.0,26.0,2781.0,113.0,0.0,19.0
1021,2011,17031260800,1068.0,650.0,418.0,968,2939.0,1170.0,1769.0,26.0,2781.0,113.0,0.0,19.0
1022,2012,17031260800,1068.0,650.0,418.0,968,2939.0,1170.0,1769.0,26.0,2781.0,113.0,0.0,19.0
1023,2010,17031260900,626.0,375.0,251.0,1073,1915.0,686.0,1229.0,11.0,1895.0,9.0,0.0,0.0
1024,2011,17031260900,626.0,375.0,251.0,1073,1915.0,686.0,1229.0,11.0,1895.0,9.0,0.0,0.0
1025,2012,17031260900,626.0,375.0,251.0,1073,1915.0,686.0,1229.0,11.0,1895.0,9.0,0.0,0.0
1026,2010,17031261000,1062.0,619.0,443.0,1030,2486.0,629.0,1857.0,11.0,2475.0,0.0,0.0,0.0
1027,2011,17031261000,1062.0,619.0,443.0,1030,2486.0,629.0,1857.0,11.0,2475.0,0.0,0.0,0.0
1028,2012,17031261000,1062.0,619.0,443.0,1030,2486.0,629.0,1857.0,11.0,2475.0,0.0,0.0,0.0
1029,2010,17031270500,769.0,571.0,198.0,669,1597.0,605.0,992.0,48.0,1450.0,59.0,5.0,35.0
1030,2011,17031270500,769.0,571.0,198.0,669,1597.0,605.0,992.0,48.0,1450.0,59.0,5.0,35.0
1031,2012,17031270500,769.0,571.0,198.0,669,1597.0,605.0,992.0,48.0,1450.0,59.0,5.0,35.0
