,year,tract,housing_units_total,housing_units_rental,housing_units_other,median_rent,population_total,population_poverty_below,population_poverty_above,population_race_white,population_race_black,population_race_latinx,population_race_asian,population_race_other
222,2016,17031030103,1192.0,841.0,351.0,709,1632.0,707.0,925.0,758.0,420.0,134.0,212.0,108.0
223,2017,17031030103,1192.0,841.0,351.0,709,1632.0,707.0,925.0,758.0,420.0,134.0,212.0,108.0
224,2010,17031030104,1334.0,779.0,555.0,923,4204.0,1324.0,2880.0,2391.0,695.0,283.0,504.0,331.0
225,2011,17031030104,1334.0,779.0,555.0,923,4204.0,1324.0,2880.0,2391.0,695.0,283.0,504.0,331.0
226,2012,17031030104,1334.0,779.0,555.0,923,4204.0,1324.0,2880.0,2391.0,695.0,283.0,504.0,331.0
227,2013,17031030104,1334.0,779.0,555.0,923,4204.0,1324.0,2880.0,2391.0,695.0,283.0,504.0,331.0
228,2014,17031030104,1334.0,779.0,555.0,923,4204.0,1324.0,2880.0,2391.0,695.0,283.0,504.0,331.0
229,2015,17031030104,1334.0,779.0,555.0,923,4204.0,1324.0,2880.0,2391.0,695.0,283.0,504.0,331.0
230,2016,17031030104,1334.0,779.0,555.0,923,4204.0,1324.0,2880.0,2391.0,695.0,283.0,504.0,331.0
231,2017,17031030104,1334.0,779.0,555.0,923,4204.0,1324.0,2880.0,2391.0,695.0,283.0,504.0,331.0
232,2010,17031030200,2710.0,1421.0,1289.0,1105,5797.0,452.0,5345.0,3939.0,632.0,664.0,346.0,216.0
233,2011,17031030200,2710.0,1421.0,1289.0,1105,5797.0,452.0,5345.0,3939.0,632.0,664.0,346.0,216.0
234,2012,17031030200,2710.0,1421.0,1289.0,1105,5797.0,452.0,5345.0,3939.0,632.0,664.0,346.0,216.0
235,2013,17031030200,2710.0,1421.0,1289.0,1105,5797.0,452.0,5345.0,3939.0,632.0,664.0,346.0,216.0
236,2014,17031030200,2710.0,1421.0,1289.0,1105,5797.0,452.0,5345.0,3939.0,632.0,664.0,346.0,216.0
237,2015,17031030200,2710.0,1421.0,1289.0,1105,5797.0,452.0,5345.0,3939.0,632.0,664.0,346.0,216.0
238,2016,17031030200,2710.0,1421.0,1289.0,1105,5797.0,452.0,5345.0,3939.0,632.0,664.0,346.0,216.0
239,2017,17031030200,2710.0,1421.0,1289.0,1105,5797.0,452.0,5345.0,3939.0,632.0,664.0,346.0,216.0
240,2010,17031030300,1489.0,1055.0,434.0,810,2776.0,555.0,2221.0,1181.0,162.0,1063.0,302.0,68.0
241,2011,17031030300,1489.0,1055.0,434.0,810,2776.0,555.0,2221.0,1181.0,162.0,1063.0,302.0,68.0
242,2012,17031030300,1489.0,1055.0,434.0,810,2776.0,555.0,2221.0,1181.0,162.0,1063.0,302.0,68.0
243,2013,17031030300,1489.0,1055.0,434.0,810,2776.0,555.0,2221.0,1181.0,162.0,1063.0,302.0,68.0
244,2014,17031030300,1489.0,1055.0,434.0,810,2776.0,555.0,2221.0,1181.0,162.0,1063.0,302.0,68.0
245,2015,17031030300,1489.0,1055.0,434.0,810,2776.0,555.0,2221.0,1181.0,162.0,1063.0,302.0,68.0
246,2016,17031030300,1489.0,1055.0,434.0,810,2776.0,555.0,2221.0,1181.0,162.0,1063.0,302.0,68.0
247,2017,17031030300,1489.0,1055.0,434.0,810,2776.0,555.0,2221.0,1181.0,162.0,1063.0,302.0,68.0
248,2010,17031030400,1464.0,861.0,603.0,826,2708.0,217.0,2491.0,1515.0,277.0,616.0,209.0,91.0
249,2011,17031030400,1464.0,861.0,603.0,826,2708.0,217.0,2491.0,1515.0,277.0,616.0,209.0,91.0
250,2012,17031030400,1464.0,861.0,603.0,826,2708.0,217.0,2491.0,1515.0,277.0,616.0,209.0,91.0
251,2013,17031030400,1464.0,861.0,603.0,826,2708.0,217.0,2491.0,1515.0,277.0,616.0,209.0,91.0
252,2014,17031030400,1464.0,861.0,603.0,826,2708.0,217.0,2491.0,1515.0,277.0,616.0,209.0,91.0
253,2015,17031030400,1464.0,861.0,603.0,826,2708.0,217.0,2491.0,1515.0,277.0,616.0,209.0,91.0
254,2016,17031030400,1464.0,861.0,603.0,826,2708.0,217.0,2491.0,1515.0,277.0,616.0,209.0,91.0
255,2017,17031030400,1464.0,861.0,603.0,826,2708.0,217.0,2491.0,1515.0,277.0,616.0,209.0,91.0
256,2010,17031030500,3146.0,1690.0,1456.0,982,6837.0,1026.0,5811.0,3630.0,449.0,1922.0,608.0,228.0
257,2011,17031030500,3146.0,1690.0,1456.0,982,6837.0,1026.0,5811.0,3630.0,449.0,1922.0,608.0,228.0
258,2012,17031030500,3146.0,1690.0,1456.0,982,6837.0,1026.0,5811.0,3630.0,449.0,1922.0,608.0,228.0
259,2013,17031030500,3146.0,1690.0,1456.0,982,6837.0,1026.0,5811.0,3630.0,449.0,1922.0,608.0,228.0
260,2014,17031030500,3146.0,1690.0,1456.0,982,6837.0,1026.0,5811.0,3630.0,449.0,1922.0,608.0,228.0
261,2015,17031030500,3146.0,1690.0,1456.0,982,6837.0,1026.0,5811.0,3630.0,449.0,1922.0,608.0,228.0
262,2016,17031030500,3146.0,1690.0,1456.0,982,6837.0,1026.0,5811.0,3630.0,449.0,1922.0,608.0,228.0
263,2017,17031030500,3146.0,1690.0,1456.0,982,6837.0,1026.0,5811.0,3630.0,449.0,1922.0,608.0,228.0
264,2010,17031030601,2376.0,1438.0,938.0,738,3464.0,824.0,2640.0,1603.0,784.0,404.0,532.0,141.0
265,2011,17031030601,2376.0,1438.0,938.0,738,3464.0,824.0,2640.0,1603.0,784.0,404.0,532.0,141.0
266,2012,17031030601,2376.0,1438.0,938.0,738,3464.0,824.0,2640.0,1603.0,784.0,404.0,532.0,141.0
267,2013,17031030601,2376.0,1438.0,938.0,738,3464.0,824.0,2640.0,1603.0,784.0,404.0,532.0,141.0
268,2014,17031030601,2376.0,1438.0,938.0,738,3464.0,824.0,2640.0,1603.0,784.0,404.0,532.0,141.0
269,2015,17031030601,2376.0,1438.0,938.0,738,3464.0,824.0,2640.0,1603.0,784.0,404.0,532.0,141.0
270,2016,17031030601,2376.0,1438.0,938.0,738,3464.0,824.0,2640.0,1603.0,784.0,404.0,532.0,141.0
271,2017,17031030601,2376.0,1438.0,938.0,738,3464.0,824.0,2640.0,1603.0,784.0,404.0,532.0,141.0
272,2010,17031030603,1588.0,1362.0,226.0,712,2053.0,238.0,1815.0,909.0,808.0,145.0,174.0,17.0
273,2011,17031030603,1588.0,1362.0,226.0,712,2053.0,238.0,1815.0,909.0,808.0,145.0,174.0,17.0
274,2012,17031030603,1588.0,1362.0,226.0,712,2053.0,238.0,1815.0,909.0,808.0,145.0,174.0,17.0
275,2013,17031030603,1588.0,1362.0,226.0,712,2053.0,238.0,1815.0,909.0,808.0,145.0,174.0,17.0
276,2014,17031030603,1588.0,1362.0,226.0,712,2053.0,238.0,1815.0,909.0,808.0,145.0,174.0,17.0
277,2015,17031030603,1588.0,1362.0,226.0,712,2053.0,238.0,1815.0,909.0,808.0,145.0,174.0,17.0
278,2016,17031030603,1588.0,1362.0,226.0,712,2053.0,238.0,1815.0,909.0,808.0,145.0,174.0,17.0
279,2017,17031030603,1588.0,1362.0,226.0,712,2053.0,238.0,1815.0,909.0,808.0,145.0,174.0,17.0
280,2010,17031030604,2212.0,1575.0,637.0,830,3091.0,569.0,2522.0,1409.0,804.0,77.0,715.0,86.0
281,2011,17031030604,2212.0,1575.0,637.0,830,3091.0,569.0,2522.0,1409.0,804.0,77.0,715.0,86.0
282,2012,17031030604,2212.0,1575.0,637.0,830,3091.0,569.0,2522.0,1409.0,804.0,77.0,715.0,86.0
283,2013,17031030604,2212.0,1575.0,637.0,830,3091.0,569.0,2522.0,1409.0,804.0,77.0,715.0,86.0
284,2014,17031030604,2212.0,1575.0,637.0,830,3091.0,569.0,2522.0,1409.0,804.0,77.0,715.0,86.0
285,2015,17031030604,2212.0,1575.0,637.0,830,3091.0,569.0,2522.0,1409.0,804.0,77.0,715.0,86.0
286,2016,17031030604,2212.0,1575.0,637.0,830,3091.0,569.0,2522.0,1409.0,804.0,77.0,715.0,86.0
287,2017,17031030604,2212.0,1575.0,637.0,830,3091.0,569.0,2522.0,1409.0,804.0,77.0,715.0,86.0
288,2010,17031030701,969.0,750.0,219.0,664,2065.0,667.0,1398.0,1049.0,551.0,162.0,281.0,22.0
289,2011,17031030701,969.0,750.0,219.0,664,2065.0,667.0,1398.0,1049.0,551.0,162.0,281.0,22.0
290,2012,17031030701,969.0,750.0,219.0,664,2065.0,667.0,1398.0,1049.0,551.0,162.0,281.0,22.0
291,2013,17031030701,969.0,750.0,219.0,664,2065.0,667.0,1398.0,1049.0,551.0,162.0,281.0,22.0
292,2014,17031030701,969.0,750.0,219.0,664,2065.0,667.0,1398.0,1049.0,551.0,162.0,281.0,22.0
293,2015,17031030701,969.0,750.0,219.0,664,2065.0,667.0,1398.0,1049.0,551.0,162.0,281.0,22.0
294,2016,17031030701,969.0,750.0,219.0,664,2065.0,667.0,1398.0,1049.0,551.0,162.0,281.0,22.0
295,2017,17031030701,969.0,750.0,219.0,664,2065.0,667.0,1398.0,1049.0,551.0,162.0,281.0,22.0
296,2010,17031030702,1173.0,309.0,864.0,934,1669.0,37.0,1632.0,1145.0,0.0,101.0,423.0,0.0
297,2011,17031030702,1173.0,309.0,864.0,934,1669.0,37.0,1632.0,1145.0,0.0,101.0,423.0,0.0
298,2012,17031030702,1173.0,309.0,864.0,934,1669.0,37.0,1632.0,1145.0,0.0,101.0,423.0,0.0
299,2013,17031030702,1173.0,309.0,864.0,934,1669.0,37.0,1632.0,1145.0,0.0,101.0,423.0,0.0
300,2014,17031030702,1173.0,309.0,864.0,934,1669.0,37.0,1632.0,1145.0,0.0,101.0,423.0,0.0
301,2015,17031030702,1173.0,309.0,864.0,934,1669.0,37.0,1632.0,1145.0,0.0,101.0,423.0,0.0
302,2016,17031030702,1173.0,309.0,864.0,934,1669.0,37.0,1632.0,1145.0,0.0,101.0,423.0,0.0
303,2017,17031030702,1173.0,309.0,864.0,934,1669.0,37.0,1632.0,1145.0,0.0,101.0,423.0,0.0
304,2010,17031030703,1858.0,1187.0,671.0,588,2671.0,542.0,2129.0,1704.0,508.0,164.0,261.0,34.0
305,2011,17031030703,1858.0,1187.0,671.0,588,2671.0,542.0,2129.0,1704.0,508.0,164.0,261.0,34.0
306,2012,17031030703,1858.0,1187.0,671.0,588,2671.0,542.0,2129.0,1704.0,508.0,164.0,261.0,34.0
307,2013,17031030703,1858.0,1187.0,671.0,588,2671.0,542.0,2129.0,1704.0,508.0,164.0,261.0,34.0
308,2014,17031030703,1858.0,1187.0,671.0,588,2671.0,542.0,2129.0,1704.0,508.0,164.0,261.0,34.0
309,2015,17031030703,1858.0,1187.0,671.0,588,2671.0,542.0,2129.0,1704.0,508.0,164.0,261.0,34.0
310,2016,17031030703,1858.0,1187.0,671.0,588,2671.0,542.0,2129.0,1704.0,508.0,164.0,261.0,34.0
311,2017,17031030703,1858.0,1187.0,671.0,588,2671.0,542.0,2129.0,1704.0,508.0,164.0,261.0,34.0
312,2010,17031030706,2584.0,1667.0,917.0,882,3273.0,481.0,2792.0,1832.0,499.0,383.0,536.0,23.0
313,2011,17031030706,2584.0,1667.0,917.0,882,3273.0,481.0,2792.0,1832.0,499.0,383.0,536.0,23.0
314,2012,17031030706,2584.0,1667.0,917.0,882,3273.0,481.0,2792.0,1832.0,499.0,383.0,536.0,23.0
315,2013,17031030706,2584.0,1667.0,917.0,882,3273.0,481.0,2792.0,1832.0,499.0,383.0,536.0,23.0
316,2014,17031030706,2584.0,1667.0,917.0,882,3273.0,481.0,2792.0,1832.0,499.0,383.0,536.0,23.0
317,2015,17031030706,2584.0,1667.0,917.0,882,3273.0,481.0,2792.0,1832.0,499.0,383.0,536.0,23.0
318,2016,17031030706,2584.0,1667.0,917.0,882,3273.0,481.0,2792.0,1832.0,499.0,383.0,536.0,23.0
319,2017,17031030706,2584.0,1667.0,917.0,882,3273.0,481.0,2792.0,1832.0,499.0,383.0,536.0,23.0
320,2010,17031030800,2331.0,1330.0,1001.0,1115,4366.0,589.0,3777.0,3407.0,15.0,383.0,504.0,57.0
321,2011,17031030800,2331.0,1330.0,1001.0,1115,4366.0,589.0,3777.0,3407.0,15.0,383.0,504.0,57.0
322,2012,17031030800,2331.0,1330.0,1001.0,1115,4366.0,589.0,3777.0,3407.0,15.0,383.0,504.0,57.0
323,2013,17031030800,2331.0,1330.0,1001.0,1115,4366.0,589.0,3777.0,3407.0,15.0,383.0,504.0,57.0
324,2014,17031030800,2331.0,1330.0,1001.0,1115,4366.0,589.0,3777.0,3407.0,15.0,383.0,504.0,57.0
325,2015,17031030800,2331.0,1330.0,1001.0,1115,4366.0,589.0,3777.0,3407.0,15.0,383.0,504.0,57.0
326,2016,17031030800,2331.0,1330.0,1001.0,1115,4366.0,589.0,3777.0,3407.0,15.0,383.0,504.0,57.0
327,2017,17031030800,2331.0,1330.0,1001.0,1115,4366.0,589.0,3777.0,3407.0,15.0,383.0,504.0,57.0
328,2010,17031030900,1593.0,792.0,801.0,1046,3014.0,307.0,2707.0,2006.0,123.0,495.0,288.0,102.0
329,2011,17031030900,1593.0,792.0,801.0,1046,3014.0,307.0,2707.0,2006.0,123.0,495.0,288.0,102.0
330,2012,17031030900,1593.0,792.0,801.0,1046,3014.0,307.0,2707.0,2006.0,123.0,495.0,288.0,102.0
331,2013,17031030900,1593.0,792.0,801.0,1046,3014.0,307.0,2707.0,2006.0,123.0,495.0,288.0,102.0
332,2014,17031030900,1593.0,792.0,801.0,1046,3014.0,307.0,2707.0,2006.0,123.0,495.0,288.0,102.0
333,2015,17031030900,1593.0,792.0,801.0,1046,3014.0,307.0,2707.0,2006.0,123.0,495.0,288.0,102.0
334,2016,17031030900,1593.0,792.0,801.0,1046,3014.0,307.0,2707.0,2006.0,123.0,495.0,288.0,102.0
335,2017,17031030900,1593.0,792.0,801.0,1046,3014.0,307.0,2707.0,2006.0,123.0,495.0,288.0,102.0
336,2010,17031031000,2080.0,1297.0,783.0,928,3422.0,527.0,2895.0,2120.0,133.0,977.0,132.0,60.0
337,2011,17031031000,2080.0,1297.0,783.0,928,3422.0,527.0,2895.0,2120.0,133.0,977.0,132.0,60.0
338,2012,17031031000,2080.0,1297.0,783.0,928,3422.0,527.0,2895.0,2120.0,133.0,977.0,132.0,60.0
339,2013,17031031000,2080.0,1297.0,783.0,928,3422.0,527.0,2895.0,2120.0,133.0,977.0,132.0,60.0
340,2014,17031031000,2080.0,1297.0,783.0,928,3422.0,527.0,2895.0,2120.0,133.0,977.0,132.0,60.0
341,2015,17031031000,2080.0,1297.0,783.0,928,3422.0,527.0,2895.0,2120.0,133.0,977.0,132.0,60.0
342,2016,17031031000,2080.0,1297.0,783.0,928,3422.0,527.0,2895.0,2120.0,133.0,977.0,132.0,60.0
343,2017,17031031000,2080.0,1297.0,783.0,928,3422.0,527.0,2895.0,2120.0,133.0,977.0,132.0,60.0
344,2010,17031031100,2437.0,1752.0,685.0,928,4502.0,437.0,4065.0,2312.0,109.0,1002.0,958.0,121.0
345,2011,17031031100,2437.0,1752.0,685.0,928,4502.0,437.0,4065.0,2312.0,109.0,1002.0,958.0,121.0
346,2012,17031031100,2437.0,1752.0,685.0,928,4502.0,437.0,4065.0,2312.0,109.0,1002.0,958.0,121.0
347,2013,17031031100,2437.0,1752.0,685.0,928,4502.0,437.0,4065.0,2312.0,109.0,1002.0,958.0,121.0
348,2014,17031031100,2437.0,1752.0,685.0,928,4502.0,437.0,4065.0,2312.0,109.0,1002.0,958.0,121.0
349,2015,17031031100,2437.0,1752.0,685.0,928,4502.0,437.0,4065.0,2312.0,109.0,1002.0,958.0,121.0
350,2016,17031031100,2437.0,1752.0,685.0,928,4502.0,437.0,4065.0,2312.0,109.0,1002.0,958.0,121.0
351,2017,17031031100,2437.0,1752.0,685.0,928,4502.0,437.0,4065.0,2312.0,109.0,1002.0,958.0,121.0
352,2010,17031031200,3257.0,2474.0,783.0,493,5967.0,2590.0,3377.0,1848.0,1767.0,804.0,1164.0,384.0
353,2011,17031031200,3257.0,2474.0,783.0,493,5967.0,2590.0,3377.0,1848.0,1767.0,804.0,1164.0,384.0
354,2012,17031031200,3257.0,2474.0,783.0,493,5967.0,2590.0,3377.0,1848.0,1767.0,804.0,1164.0,384.0
355,2013,17031031200,3257.0,2474.0,783.0,493,5967.0,2590.0,3377.0,1848.0,1767.0,804.0,1164.0,384.0
356,2014,17031031200,3257.0,2474.0,783.0,493,5967.0,2590.0,3377.0,1848.0,1767.0,804.0,1164.0,384.0
357,2015,17031031200,3257.0,2474.0,783.0,493,5967.0,2590.0,3377.0,1848.0,1767.0,804.0,1164.0,384.0
358,2016,17031031200,3257.0,2474.0,783.0,493,5967.0,2590.0,3377.0,1848.0,1767.0,804.0,1164.0,384.0
359,2017,17031031200,3257.0,2474.0,783.0,493,5967.0,2590.0,3377.0,1848.0,1767.0,804.0,1164.0,384.0
360,2010,17031031300,3976.0,2443.0,1533.0,706,6660.0,1798.0,4862.0,3020.0,1245.0,575.0,1603.0,217.0
361,2011,17031031300,3976.0,2443.0,1533.0,706,6660.0,1798.0,4862.0,3020.0,1245.0,575.0,1603.0,217.0
362,2012,17031031300,3976.0,2443.0,1533.0,706,6660.0,1798.0,4862.0,3020.0,1245.0,575.0,1603.0,217.0
363,2013,17031031300,3976.0,2443.0,1533.0,706,6660.0,1798.0,4862.0,3020.0,1245.0,575.0,1603.0,217.0
364,2014,17031031300,3976.0,2443.0,1533.0,706,6660.0,1798.0,4862.0,3020.0,1245.0,575.0,1603.0,217.0
365,2015,17031031300,3976.0,2443.0,1533.0,706,6660.0,1798.0,4862.0,3020.0,1245.0,575.0,1603.0,217.0
366,2016,17031031300,3976.0,2443.0,1533.0,706,6660.0,1798.0,4862.0,3020.0,1245.0,575.0,1603.0,217.0
367,2017,17031031300,3976.0,2443.0,1533.0,706,6660.0,1798.0,4862.0,3020.0,1245.0,575.0,1603.0,217.0
368,2010,17031031400,3375.0,1137.0,2238.0,1051,4949.0,495.0,4454.0,3750.0,350.0,362.0,407.0,80.0
369,2011,17031031400,3375.0,1137.0,2238.0,1051,4949.0,495.0,4454.0,3750.0,350.0,362.0,407.0,80.0
370,2012,17031031400,3375.0,1137.0,2238.0,1051,4949.0,495.0,4454.0,3750.0,350.0,362.0,407.0,80.0
371,2013,17031031400,3375.0,1137.0,2238.0,1051,4949.0,495.0,4454.0,3750.0,350.0,362.0,407.0,80.0
372,2014,17031031400,3375.0,1137.0,2238.0,1051,4949.0,495.0,4454.0,3750.0,350.0,362.0,407.0,80.0
373,2015,17031031400,3375.0,1137.0,2238.0,1051,4949.0,495.0,4454.0,3750.0,350.0,362.0,407.0,80.0
374,2016,17031031400,3375.0,1137.0,2238.0,1051,4949.0,495.0,4454.0,3750.0,350.0,362.0,407.0,80.0
375,2017,17031031400,3375.0,1137.0,2238.0,1051,4949.0,495.0,4454.0,3750.0,350.0,362.0,407.0,80.0
376,2010,17031031501,2102.0,1768.0,334.0,569,4601.0,2259.0,2342.0,1296.0,1401.0,723.0,1123.0,58.0
377,2011,17031031501,2102.0,1768.0,334.0,569,4601.0,2259.0,2342.0,1296.0,1401.0,723.0,1123.0,58.0
378,2012,17031031501,2102.0,1768.0,334.0,569,4601.0,2259.0,2342.0,1296.0,1401.0,723.0,1123.0,58.0
379,2013,17031031501,2102.0,1768.0,334.0,569,4601.0,2259.0,2342.0,1296.0,1401.0,723.0,1123.0,58.0
380,2014,17031031501,2102.0,1768.0,334.0,569,4601.0,2259.0,2342.0,1296.0,1401.0,723.0,1123.0,58.0
381,2015,17031031501,2102.0,1768.0,334.0,569,4601.0,2259.0,2342.0,1296.0,1401.0,723.0,1123.0,58.0
382,2016,17031031501,2102.0,1768.0,334.0,569,4601.0,2259.0,2342.0,1296.0,1401.0,723.0,1123.0,58.0
383,2017,17031031501,2102.0,1768.0,334.0,569,4601.0,2259.0,2342.0,1296.0,1401.0,723.0,1123.0,58.0
384,2010,17031031502,2485.0,2113.0,372.0,630,5086.0,1744.0,3342.0,1533.0,2211.0,895.0,337.0,110.0
385,2011,17031031502,2485.0,2113.0,372.0,630,5086.0,1744.0,3342.0,1533.0,2211.0,895.0,337.0,110.0
386,2012,17031031502,2485.0,2113.0,372.0,630,5086.0,1744.0,3342.0,1533.0,2211.0,895.0,337.0,110.0
387,2013,17031031502,2485.0,2113.0,372.0,630,5086.0,1744.0,3342.0,1533.0,2211.0,895.0,337.0,110.0
388,2014,17031031502,2485.0,2113.0,372.0,630,5086.0,1744.0,3342.0,1533.0,2211.0,895.0,337.0,110.0
389,2015,17031031502,2485.0,2113.0,372.0,630,5086.0,1744.0,3342.0,1533.0,2211.0,895.0,337.0,110.0
390,2016,17031031502,2485.0,2113.0,372.0,630,5086.0,1744.0,3342.0,1533.0,2211.0,895.0,337.0,110.0
391,2017,17031031502,2485.0,2113.0,372.0,630,5086.0,1744.0,3342.0,1533.0,2211.0,895.0,337.0,110.0
392,2010,17031031700,4028.0,2730.0,1298.0,651,6928.0,1822.0,5106.0,3823.0,1329.0,1216.0,547.0,13.0
393,2011,17031031700,4028.0,2730.0,1298.0,651,6928.0,1822.0,5106.0,3823.0,1329.0,1216.0,547.0,13.0
394,2012,17031031700,4028.0,2730.0,1298.0,651,6928.0,1822.0,5106.0,3823.0,1329.0,1216.0,547.0,13.0
395,2013,17031031700,4028.0,2730.0,1298.0,651,6928.0,1822.0,5106.0,3823.0,1329.0,1216.0,547.0,13.0
396,2014,17031031700,4028.0,2730.0,1298.0,651,6928.0,1822.0,5106.0,3823.0,1329.0,1216.0,547.0,13.0
397,2015,17031031700,4028.0,2730.0,1298.0,651,6928.0,1822.0,5106.0,3823.0,1329.0,1216.0,547.0,13.0
398,2016,17031031700,4028.0,2730.0,1298.0,651,6928.0,1822.0,5106.0,3823.0,1329.0,1216.0,547.0,13.0
399,2017,17031031700,4028.0,2730.0,1298.0,651,6928.0,1822.0,5106.0,3823.0,1329.0,1216.0,547.0,13.0
400,2010,17031031800,1014.0,589.0,425.0,737,1816.0,309.0,1507.0,1417.0,27.0,221.0,138.0,13.0
401,2011,17031031800,1014.0,589.0,425.0,737,1816.0,309.0,1507.0,1417.0,27.0,221.0,138.0,13.0
402,2012,17031031800,1014.0,589.0,425.0,737,1816.0,309.0,1507.0,1417.0,27.0,221.0,138.0,13.0
403,2013,17031031800,1014.0,589.0,425.0,737,1816.0,309.0,1507.0,1417.0,27.0,221.0,138.0,13.0
404,2014,17031031800,1014.0,589.0,425.0,737,1816.0,309.0,1507.0,1417.0,27.0,221.0,138.0,13.0
405,2015,17031031800,1014.0,589.0,425.0,737,1816.0,309.0,1507.0,1417.0,27.0,221.0,138.0,13.0
406,2016,17031031800,1014.0,589.0,425.0,737,1816.0,309.0,1507.0,1417.0,27.0,221.0,138.0,13.0
407,2017,17031031800,1014.0,589.0,425.0,737,1816.0,309.0,1507.0,1417.0,27.0,221.0,138.0,13.0
408,2010,17031031900,1339.0,954.0,385.0,928,2299.0,347.0,1952.0,1488.0,224.0,374.0,181.0,32.0
409,2011,17031031900,1339.0,954.0,385.0,928,2299.0,347.0,1952.0,1488.0,224.0,374.0,181.0,32.0
410,2012,17031031900,1339.0,954.0,385.0,928,2299.0,347.0,1952.0,1488.0,224.0,374.0,181.0,32.0
411,2013,17031031900,1339.0,954.0,385.0,928,2299.0,347.0,1952.0,1488.0,224.0,374.0,181.0,32.0
412,2014,17031031900,1339.0,954.0,385.0,928,2299.0,347.0,1952.0,1488.0,224.0,374.0,181.0,32.0
413,2015,17031031900,1339.0,954.0,385.0,928,2299.0,347.0,1952.0,1488.0,224.0,374.0,181.0,32.0
414,2016,17031031900,1339.0,954.0,385.0,928,2299.0,347.0,1952.0,1488.0,224.0,374.0,181.0,32.0
415,2017,17031031900,1339.0,954.0,385.0,928,2299.0,347.0,1952.0,1488.0,224.0,374.0,181.0,32.0
416,2010,17031032100,4636.0,3370.0,1266.0,830,7066.0,1618.0,5448.0,4374.0,1006.0,1143.0,493.0,50.0
417,2011,17031032100,4636.0,3370.0,1266.0,830,7066.0,1618.0,5448.0,4374.0,1006.0,1143.0,493.0,50.0
418,2012,17031032100,4636.0,3370.0,1266.0,830,7066.0,1618.0,5448.0,4374.0,1006.0,1143.0,493.0,50.0
419,2013,17031032100,4636.0,3370.0,1266.0,830,7066.0,1618.0,5448.0,4374.0,1006.0,1143.0,493.0,50.0
420,2014,17031032100,4636.0,3370.0,1266.0,830,7066.0,1618.0,5448.0,4374.0,1006.0,1143.0,493.0,50.0
421,2015,17031032100,4636.0,3370.0,1266.0,830,7066.0,1618.0,5448.0,4374.0,1006.0,1143.0,493.0,50.0
422,2016,17031032100,4636.0,3370.0,1266.0,830,7066.0,1618.0,5448.0,4374.0,1006.0,1143.0,493.0,50.0
423,2017,17031032100,4636.0,3370.0,1266.0,830,7066.0,1618.0,5448.0,4374.0,1006.0,1143.0,493.0,50.0
424,2010,17031040100,1918.0,923.0,995.0,948,4140.0,356.0,3784.0,2654.0,195.0,780.0,326.0,185.0
425,2011,17031040100,1918.0,923.0,995.0,948,4140.0,356.0,3784.0,2654.0,195.0,780.0,326.0,185.0
426,2012,17031040100,1918.0,923.0,995.0,948,4140.0,356.0,3784.0,2654.0,195.0,780.0,326.0,185.0
427,2013,17031040100,1918.0,923.0,995.0,948,4140.0,356.0,3784.0,2654.0,195.0,780.0,326.0,185.0
428,2014,17031040100,1918.0,923.0,995.0,948,4140.0,356.0,3784.0,2654.0,195.0,780.0,326.0,185.0
429,2015,17031040100,1918.0,923.0,995.0,948,4140.0,356.0,3784.0,2654.0,195.0,780.0,326.0,185.0
430,2016,17031040100,1918.0,923.0,995.0,948,4140.0,356.0,3784.0,2654.0,195.0,780.0,326.0,185.0
431,2017,17031040100,1918.0,923.0,995.0,948,4140.0,356.0,3784.0,2654.0,195.0,780.0,326.0,185.0
432,2010,17031040201,2948.0,1772.0,1176.0,957,5809.0,1069.0,4740.0,3685.0,135.0,1069.0,704.0,216.0
433,2011,17031040201,2948.0,1772.0,1176.0,957,5809.0,1069.0,4740.0,3685.0,135.0,1069.0,704.0,216.0
434,2012,17031040201,2948.0,1772.0,1176.0,957,5809.0,1069.0,4740.0,3685.0,135.0,1069.0,704.0,216.0
435,2013,17031040201,2948.0,1772.0,1176.0,957,5809.0,1069.0,4740.0,3685.0,135.0,1069.0,704.0,216.0
436,2014,17031040201,2948.0,1772.0,1176.0,957,5809.0,1069.0,4740.0,3685.0,135.0,1069.0,704.0,216.0
437,2015,17031040201,2948.0,1772.0,1176.0,957,5809.0,1069.0,4740.0,3685.0,135.0,1069.0,704.0,216.0
438,2016,17031040201,2948.0,1772.0,1176.0,957,5809.0,1069.0,4740.0,3685.0,135.0,1069.0,704.0,216.0
439,2017,17031040201,2948.0,1772.0,1176.0,957,5809.0,1069.0,4740.0,3685.0,135.0,1069.0,704.0,216.0
440,2010,17031040202,3128.0,1854.0,1274.0,903,6723.0,975.0,5748.0,3392.0,670.0,738.0,1910.0,13.0
441,2011,17031040202,3128.0,1854.0,1274.0,903,6723.0,975.0,5748.0,3392.0,670.0,738.0,1910.0,13.0
442,2012,17031040202,3128.0,1854.0,1274.0,903,6723.0,975.0,5748.0,3392.0,670.0,738.0,1910.0,13.0
443,2013,17031040202,3128.0,1854.0,1274.0,903,6723.0,975.0,5748.0,3392.0,670.0,738.0,1910.0,13.0
444,2014,17031040202,3128.0,1854.0,1274.0,903,6723.0,975.0,5748.0,3392.0,670.0,738.0,1910.0,13.0
445,2015,17031040202,3128.0,1854.0,1274.0,903,6723.0,975.0,5748.0,3392.0,670.0,738.0,1910.0,13.0
